customer_id,account_id,account_type,account_open_date,kyc_verified_status,customer_age,customer_occupation,customer_income_range,customer_risk_category,credit_score,average_monthly_balance,is_mule_account
CUST01451,ACC01451,Current,2024-07-03,Pending,19,Student,Medium,Medium,754,24311,0
CUST01452,ACC01452,Current,2023-11-14,Verified,56,Teacher,High,Medium,756,301734,0
CUST01453,ACC01453,Savings,2022-10-03,Pending,41,Engineer,Medium,Medium,625,97750,0
CUST01454,ACC01454,Current,2022-07-15,Verified,62,Freelancer,Medium,Medium,638,350533,0
CUST01455,ACC01455,Current,2023-11-27,Pending,46,Engineer,High,Low,622,50765,0
CUST01456,ACC01456,Savings,2024-01-17,Verified,26,Unemployed,High,Low,792,451191,0
CUST01457,ACC01457,Current,2025-08-26,Verified,22,Unemployed,High,Low,810,224059,0
CUST01458,ACC01458,Savings,2022-09-11,Verified,49,Student,Medium,Medium,821,337586,0
CUST01459,ACC01459,Savings,2024-11-12,Verified,65,Engineer,Medium,Medium,671,88667,0
CUST01460,ACC01460,Current,2024-12-28,Verified,62,Freelancer,Low,Medium,746,98943,0
CUST01461,ACC01461,Savings,2022-07-21,Verified,30,Freelancer,Low,Low,753,392595,0
CUST01462,ACC01462,Current,2024-07-31,Pending,30,Business,High,Medium,681,312641,0
CUST01463,ACC01463,Current,2022-01-30,Verified,19,Business,High,Low,704,444967,0
CUST01464,ACC01464,Savings,2024-11-01,Verified,39,Engineer,Medium,Low,625,290071,0
CUST01465,ACC01465,Current,2022-08-02,Pending,45,Student,Low,Low,668,23859,0
CUST01466,ACC01466,Savings,2022-02-13,Verified,57,Teacher,High,Low,651,455775,0
CUST01467,ACC01467,Current,2023-11-09,Verified,38,Freelancer,Low,Low,658,214549,0
CUST01468,ACC01468,Current,2022-09-04,Verified,40,Student,Medium,Low,690,453220,0
CUST01469,ACC01469,Savings,2023-02-06,Verified,45,Freelancer,High,Medium,773,136769,0
CUST01470,ACC01470,Current,2023-04-12,Pending,62,Engineer,Medium,Low,671,341903,0
CUST01471,ACC01471,Savings,2023-01-14,Verified,19,Freelancer,Low,Low,601,208736,0
CUST01472,ACC01472,Current,2025-05-26,Verified,24,Freelancer,High,Medium,744,351004,0
CUST01473,ACC01473,Savings,2024-01-05,Verified,65,Teacher,High,Low,849,439520,0
CUST01474,ACC01474,Savings,2025-04-27,Verified,26,Student,High,Low,790,373790,0
CUST01475,ACC01475,Current,2025-06-03,Verified,48,Business,High,Medium,739,267519,0
CUST01476,ACC01476,Savings,2022-05-24,Verified,52,Freelancer,High,Medium,673,131693,0
CUST01477,ACC01477,Savings,2024-07-08,Verified,65,Teacher,High,Medium,617,165846,0
CUST01478,ACC01478,Savings,2025-04-14,Verified,19,Engineer,Medium,Medium,797,430284,0
CUST01479,ACC01479,Savings,2025-08-25,Verified,39,Engineer,High,Low,744,226126,0
CUST01480,ACC01480,Current,2022-11-13,Verified,21,Unemployed,Medium,Medium,801,376293,0
CUST01481,ACC01481,Savings,2023-12-28,Verified,32,Student,Low,Low,816,291802,0
CUST01482,ACC01482,Savings,2022-10-16,Pending,64,Unemployed,High,Medium,803,421587,0
CUST01483,ACC01483,Savings,2023-08-26,Verified,37,Freelancer,Medium,Medium,727,284757,0
CUST01484,ACC01484,Savings,2025-05-27,Pending,44,Freelancer,High,Medium,671,88276,0
CUST01485,ACC01485,Savings,2023-06-02,Verified,45,Student,Medium,Low,831,436234,0
CUST01486,ACC01486,Savings,2022-07-25,Verified,42,Student,Medium,Low,801,372447,0
CUST01487,ACC01487,Savings,2025-02-10,Pending,62,Engineer,Low,Medium,727,494665,0
CUST01488,ACC01488,Savings,2024-09-22,Verified,61,Engineer,High,Low,846,72328,0
CUST01489,ACC01489,Current,2023-12-26,Pending,29,Business,Medium,Low,778,440042,0
CUST01490,ACC01490,Savings,2024-02-12,Pending,18,Unemployed,Medium,Medium,822,280552,0
CUST01491,ACC01491,Current,2024-03-01,Verified,18,Unemployed,High,Medium,797,392897,0
CUST01492,ACC01492,Savings,2023-06-03,Verified,46,Student,Low,Low,784,240286,0
CUST01493,ACC01493,Savings,2024-03-04,Verified,57,Freelancer,Medium,Low,840,242922,0
CUST01494,ACC01494,Current,2023-02-17,Pending,51,Freelancer,Medium,Low,638,168348,0
CUST01495,ACC01495,Current,2023-06-10,Verified,22,Engineer,Medium,Medium,723,308698,0
CUST01496,ACC01496,Current,2024-07-30,Verified,61,Teacher,High,Medium,723,464563,0
CUST01497,ACC01497,Savings,2022-08-19,Pending,37,Business,Medium,Low,814,299624,0
CUST01498,ACC01498,Savings,2023-10-14,Verified,55,Freelancer,High,Low,747,239166,0
CUST01499,ACC01499,Current,2023-05-26,Verified,51,Engineer,Low,Medium,688,485108,0
CUST01500,ACC01500,Current,2024-06-26,Verified,38,Teacher,Low,Medium,635,391510,0
CUST01501,ACC01501,Current,2022-08-08,Pending,49,Business,Medium,Medium,819,50747,0
CUST01502,ACC01502,Savings,2025-01-23,Pending,57,Teacher,Low,Low,765,463359,0
CUST01503,ACC01503,Current,2022-02-25,Verified,19,Student,High,Low,795,138521,0
CUST01504,ACC01504,Savings,2024-03-25,Verified,63,Business,Medium,Medium,842,360536,0
CUST01505,ACC01505,Savings,2024-12-27,Verified,61,Engineer,Low,Medium,699,227632,0
CUST01506,ACC01506,Current,2024-05-13,Verified,49,Freelancer,Low,Low,822,417553,0
CUST01507,ACC01507,Savings,2023-05-01,Verified,22,Unemployed,Medium,Low,634,66997,0
CUST01508,ACC01508,Current,2022-03-27,Verified,30,Engineer,Medium,Medium,613,499922,0
CUST01509,ACC01509,Savings,2025-04-19,Verified,51,Freelancer,Medium,Low,686,310149,0
CUST01510,ACC01510,Savings,2023-02-07,Verified,32,Teacher,High,Low,649,227845,0
CUST01511,ACC01511,Current,2023-08-13,Pending,57,Student,Low,Medium,848,243048,0
CUST01512,ACC01512,Savings,2022-02-13,Pending,47,Teacher,Medium,Medium,827,493752,0
CUST01513,ACC01513,Current,2023-11-06,Verified,28,Engineer,High,Low,634,44544,0
CUST01514,ACC01514,Current,2022-11-09,Verified,58,Business,High,Medium,609,203204,0
CUST01515,ACC01515,Current,2022-09-14,Pending,60,Engineer,Low,Medium,835,352485,0
CUST01516,ACC01516,Current,2023-06-11,Verified,60,Student,Medium,Low,679,388552,0
CUST01517,ACC01517,Current,2024-10-18,Pending,39,Engineer,Low,Low,827,236450,0
CUST01518,ACC01518,Current,2022-02-10,Verified,60,Business,Medium,Medium,788,453049,0
CUST01519,ACC01519,Current,2023-11-01,Verified,43,Freelancer,High,Medium,646,256439,0
CUST01520,ACC01520,Savings,2023-02-11,Verified,61,Unemployed,Low,Low,616,363855,0
CUST01521,ACC01521,Current,2023-08-13,Verified,42,Freelancer,Medium,Low,700,224967,0
CUST01522,ACC01522,Current,2023-01-13,Verified,47,Unemployed,High,Low,659,477407,0
CUST01523,ACC01523,Current,2022-06-27,Verified,31,Freelancer,Low,Low,649,24615,0
CUST01524,ACC01524,Savings,2024-02-22,Pending,35,Business,Medium,Low,610,369381,0
CUST01525,ACC01525,Savings,2022-08-30,Verified,31,Teacher,High,Medium,645,443745,0
CUST01526,ACC01526,Current,2024-03-26,Verified,24,Student,High,Low,634,238255,0
CUST01527,ACC01527,Savings,2023-08-30,Verified,53,Student,Medium,Low,685,186146,0
CUST01528,ACC01528,Current,2022-11-29,Verified,65,Teacher,Medium,Low,758,376632,0
CUST01529,ACC01529,Current,2024-12-01,Pending,27,Student,Medium,Low,645,203512,0
CUST01530,ACC01530,Current,2024-01-22,Pending,41,Business,Medium,Medium,838,149983,0
CUST01531,ACC01531,Savings,2024-02-07,Verified,35,Engineer,Medium,Low,842,135914,0
CUST01532,ACC01532,Current,2022-06-28,Verified,53,Freelancer,High,Medium,653,75584,0
CUST01533,ACC01533,Current,2024-12-10,Pending,56,Engineer,Medium,Low,702,161271,0
CUST01534,ACC01534,Savings,2022-03-02,Verified,28,Unemployed,High,Medium,742,161283,0
CUST01535,ACC01535,Savings,2022-04-05,Verified,29,Freelancer,Medium,Medium,707,461631,0
CUST01536,ACC01536,Current,2023-05-13,Pending,53,Teacher,Low,Medium,685,466101,0
CUST01537,ACC01537,Savings,2023-11-23,Verified,28,Student,High,Low,618,364979,0
CUST01538,ACC01538,Savings,2025-02-24,Verified,24,Student,Low,Medium,830,393117,0
CUST01539,ACC01539,Current,2022-11-12,Pending,43,Teacher,High,Medium,844,492432,0
CUST01540,ACC01540,Savings,2024-10-09,Pending,46,Unemployed,Low,Low,708,435224,0
CUST01541,ACC01541,Current,2025-05-22,Verified,57,Freelancer,Low,Medium,615,476350,0
CUST01542,ACC01542,Current,2022-11-01,Pending,38,Student,Medium,Medium,692,41561,0
CUST01543,ACC01543,Current,2023-08-04,Verified,39,Freelancer,Low,Low,683,449591,0
CUST01544,ACC01544,Current,2025-03-21,Pending,45,Business,Medium,Medium,755,380364,0
CUST01545,ACC01545,Savings,2024-02-18,Verified,36,Student,Low,Low,712,407209,0
CUST01546,ACC01546,Savings,2023-03-06,Verified,51,Student,High,Medium,766,111451,0
CUST01547,ACC01547,Current,2023-07-25,Verified,58,Unemployed,Medium,Medium,796,476879,0
CUST01548,ACC01548,Savings,2024-09-02,Verified,56,Freelancer,Medium,Low,747,338854,0
CUST01549,ACC01549,Current,2025-01-24,Verified,22,Business,Medium,Medium,677,226824,0
CUST01550,ACC01550,Savings,2024-04-07,Verified,56,Student,High,Medium,810,193007,0
CUST01551,ACC01551,Current,2023-11-09,Verified,47,Unemployed,High,Low,629,298088,0
CUST01552,ACC01552,Savings,2025-05-23,Pending,63,Teacher,Low,Low,800,254306,0
CUST01553,ACC01553,Savings,2022-08-04,Verified,48,Freelancer,Low,Low,843,426982,0
CUST01554,ACC01554,Savings,2023-12-12,Verified,30,Student,High,Low,828,156169,0
CUST01555,ACC01555,Current,2024-10-15,Verified,34,Business,Medium,Low,734,393679,0
CUST01556,ACC01556,Savings,2024-02-15,Verified,30,Teacher,Medium,Low,722,309825,0
CUST01557,ACC01557,Current,2023-05-25,Verified,31,Unemployed,Low,Medium,711,283855,0
CUST01558,ACC01558,Current,2022-02-15,Verified,60,Unemployed,Medium,Medium,840,191428,0
CUST01559,ACC01559,Current,2023-08-26,Verified,43,Business,Low,Medium,696,363106,0
CUST01560,ACC01560,Savings,2023-08-22,Verified,32,Engineer,High,Medium,616,104369,0
CUST01561,ACC01561,Current,2024-09-24,Verified,62,Freelancer,Medium,Low,790,252771,0
CUST01562,ACC01562,Current,2022-09-24,Verified,59,Engineer,Low,Low,844,343085,0
CUST01563,ACC01563,Savings,2022-12-01,Verified,44,Engineer,Medium,Medium,610,425547,0
CUST01564,ACC01564,Current,2022-08-21,Verified,27,Teacher,Low,Low,684,447758,0
CUST01565,ACC01565,Savings,2025-07-29,Verified,27,Engineer,High,Medium,654,280998,0
CUST01566,ACC01566,Savings,2022-01-22,Pending,54,Unemployed,Low,Low,809,156713,0
CUST01567,ACC01567,Current,2025-03-06,Verified,21,Student,High,Medium,616,126064,0
CUST01568,ACC01568,Current,2023-01-14,Verified,47,Engineer,Medium,Medium,773,56637,0
CUST01569,ACC01569,Current,2023-08-07,Verified,64,Student,High,Low,802,340755,0
CUST01570,ACC01570,Current,2024-06-03,Verified,22,Business,High,Medium,824,455636,0
CUST01571,ACC01571,Current,2024-06-07,Pending,65,Teacher,Low,Low,744,61476,0
CUST01572,ACC01572,Savings,2025-03-10,Pending,50,Engineer,High,Medium,745,392433,0
CUST01573,ACC01573,Savings,2025-03-25,Verified,37,Unemployed,Medium,Medium,845,490531,0
CUST01574,ACC01574,Savings,2024-01-01,Pending,20,Freelancer,Medium,Medium,845,143300,0
CUST01575,ACC01575,Savings,2022-03-19,Pending,61,Freelancer,High,Medium,698,237302,0
CUST01576,ACC01576,Savings,2024-10-06,Pending,58,Unemployed,Low,Low,832,35714,0
CUST01577,ACC01577,Savings,2024-03-26,Verified,59,Teacher,Medium,Medium,664,276673,0
CUST01578,ACC01578,Savings,2025-04-24,Pending,37,Unemployed,Medium,Low,774,316824,0
CUST01579,ACC01579,Current,2024-10-26,Verified,59,Teacher,High,Medium,643,494095,0
CUST01580,ACC01580,Savings,2022-02-26,Verified,33,Unemployed,Low,Low,634,475751,0
CUST01581,ACC01581,Savings,2023-01-04,Verified,46,Engineer,High,Medium,715,142477,0
CUST01582,ACC01582,Current,2024-01-05,Verified,37,Student,High,Low,645,54368,0
CUST01583,ACC01583,Savings,2022-02-15,Verified,40,Teacher,High,Low,677,240776,0
CUST01584,ACC01584,Savings,2024-01-19,Verified,49,Teacher,Low,Low,633,367570,0
CUST01585,ACC01585,Savings,2024-01-07,Verified,64,Student,Low,Medium,842,70478,0
CUST01586,ACC01586,Current,2025-06-28,Verified,18,Business,High,Low,777,87122,0
CUST01587,ACC01587,Savings,2022-11-24,Verified,22,Student,Low,Low,801,142823,0
CUST01588,ACC01588,Current,2025-07-11,Verified,63,Unemployed,Medium,Low,689,224668,0
CUST01589,ACC01589,Savings,2022-08-05,Verified,51,Engineer,Low,Low,666,282595,0
CUST01590,ACC01590,Savings,2024-08-26,Verified,24,Engineer,Low,Low,753,484421,0
CUST01591,ACC01591,Savings,2022-02-23,Pending,20,Teacher,Medium,Low,781,251681,0
CUST01592,ACC01592,Savings,2024-11-27,Verified,25,Engineer,Low,Low,643,173424,0
CUST01593,ACC01593,Current,2025-05-18,Pending,41,Student,Low,Low,764,368427,0
CUST01594,ACC01594,Savings,2023-03-21,Verified,36,Business,Medium,Medium,818,154544,0
CUST01595,ACC01595,Savings,2024-12-09,Verified,37,Teacher,High,Low,787,141220,0
CUST01596,ACC01596,Current,2024-02-17,Pending,42,Engineer,Low,Low,671,469458,0
CUST01597,ACC01597,Savings,2025-08-19,Verified,61,Business,Low,Low,738,161493,0
CUST01598,ACC01598,Current,2022-04-04,Verified,62,Student,Medium,Medium,677,43846,0
CUST01599,ACC01599,Savings,2022-12-17,Verified,21,Teacher,High,Low,812,446071,0
CUST01600,ACC01600,Current,2025-08-27,Verified,31,Engineer,High,Low,806,421283,0
CUST01601,ACC01601,Current,2024-07-05,Verified,28,Engineer,Medium,Low,638,384419,0
CUST01602,ACC01602,Savings,2025-05-23,Verified,46,Unemployed,Medium,Low,702,262651,0
CUST01603,ACC01603,Current,2023-12-16,Verified,31,Teacher,High,Medium,820,301772,0
CUST01604,ACC01604,Current,2025-05-02,Verified,36,Freelancer,High,Medium,669,168092,0
CUST01605,ACC01605,Current,2023-07-08,Pending,58,Engineer,Low,Medium,701,260891,0
CUST01606,ACC01606,Current,2023-07-17,Pending,54,Unemployed,Medium,Low,686,104445,0
CUST01607,ACC01607,Savings,2024-03-04,Pending,40,Engineer,Low,Medium,729,314708,0
CUST01608,ACC01608,Current,2025-05-03,Verified,60,Business,Medium,Medium,755,222474,0
CUST01609,ACC01609,Savings,2023-03-31,Verified,32,Freelancer,Low,Low,707,361549,0
CUST01610,ACC01610,Current,2023-05-20,Verified,51,Freelancer,Low,Medium,811,427100,0
CUST01611,ACC01611,Current,2022-09-05,Verified,22,Unemployed,Low,Medium,770,257657,0
CUST01612,ACC01612,Current,2023-12-01,Verified,59,Teacher,Low,Low,835,474788,0
CUST01613,ACC01613,Savings,2022-06-29,Verified,50,Student,Medium,Low,654,249298,0
CUST01614,ACC01614,Savings,2023-01-02,Verified,64,Business,High,Low,709,76806,0
CUST01615,ACC01615,Savings,2022-06-03,Pending,57,Business,Low,Medium,628,132304,0
CUST01616,ACC01616,Savings,2024-11-20,Verified,49,Freelancer,Low,Medium,782,301863,0
CUST01617,ACC01617,Current,2022-06-09,Verified,33,Engineer,Medium,Low,698,47308,0
CUST01618,ACC01618,Current,2022-06-11,Verified,34,Teacher,Medium,Medium,801,301281,0
CUST01619,ACC01619,Savings,2023-06-23,Verified,61,Unemployed,Medium,Medium,652,332959,0
CUST01620,ACC01620,Current,2025-04-05,Verified,21,Freelancer,Low,Low,715,174687,0
CUST01621,ACC01621,Current,2024-03-15,Verified,24,Freelancer,Medium,Medium,689,348223,0
CUST01622,ACC01622,Current,2022-01-26,Pending,46,Teacher,High,Low,697,291399,0
CUST01623,ACC01623,Current,2024-05-15,Verified,34,Teacher,Low,Medium,701,30600,0
CUST01624,ACC01624,Savings,2025-03-09,Verified,31,Freelancer,Low,Medium,770,44638,0
CUST01625,ACC01625,Savings,2024-10-11,Verified,25,Business,High,Low,661,324052,0
CUST01626,ACC01626,Savings,2025-01-20,Verified,47,Engineer,Medium,Medium,616,347466,0
CUST01627,ACC01627,Current,2024-01-03,Verified,57,Freelancer,High,Low,718,92763,0
CUST01628,ACC01628,Savings,2024-01-17,Verified,27,Engineer,High,Low,845,288744,0
CUST01629,ACC01629,Savings,2022-06-19,Pending,29,Business,Low,Low,703,60807,0
CUST01630,ACC01630,Savings,2025-07-19,Verified,44,Teacher,Low,Low,723,220417,0
CUST01631,ACC01631,Current,2022-03-01,Verified,41,Business,Medium,Low,796,162641,0
CUST01632,ACC01632,Savings,2025-04-17,Verified,50,Engineer,High,Medium,718,195956,0
CUST01633,ACC01633,Savings,2022-03-03,Pending,43,Engineer,High,Low,702,159335,0
CUST01634,ACC01634,Savings,2022-01-30,Verified,29,Teacher,Low,Medium,657,347375,0
CUST01635,ACC01635,Savings,2024-01-21,Pending,55,Teacher,High,Medium,669,327869,0
CUST01636,ACC01636,Savings,2024-09-12,Verified,33,Teacher,Low,Medium,845,46141,0
CUST01637,ACC01637,Current,2025-08-17,Verified,60,Engineer,Low,Medium,762,156730,0
CUST01638,ACC01638,Savings,2024-02-28,Verified,59,Teacher,Medium,Medium,805,314971,0
CUST01639,ACC01639,Current,2022-08-21,Verified,32,Unemployed,High,Medium,677,314884,0
CUST01640,ACC01640,Current,2025-02-07,Verified,51,Freelancer,High,Medium,753,335898,0
CUST01641,ACC01641,Savings,2022-06-28,Verified,42,Engineer,High,Medium,732,392263,0
CUST01642,ACC01642,Current,2022-09-13,Verified,35,Freelancer,Low,Low,848,103760,0
CUST01643,ACC01643,Current,2024-11-27,Verified,64,Freelancer,Low,Low,683,387153,0
CUST01644,ACC01644,Savings,2023-11-18,Pending,37,Business,High,Medium,642,356959,0
CUST01645,ACC01645,Current,2023-02-19,Pending,33,Engineer,Low,Medium,665,118591,0
CUST01646,ACC01646,Current,2023-08-24,Verified,64,Freelancer,Medium,Medium,659,349925,0
CUST01647,ACC01647,Current,2024-02-03,Pending,46,Freelancer,Medium,Medium,711,72383,0
CUST01648,ACC01648,Current,2024-04-02,Verified,51,Student,Medium,Medium,832,60521,0
CUST01649,ACC01649,Current,2022-03-28,Pending,47,Freelancer,Low,Medium,622,286314,0
CUST01650,ACC01650,Current,2024-10-30,Verified,63,Business,High,Medium,782,30267,0
CUST01651,ACC01651,Savings,2022-12-29,Verified,65,Teacher,Low,Medium,698,88256,0
CUST01652,ACC01652,Savings,2024-02-28,Verified,63,Freelancer,Low,Low,601,183937,0
CUST01653,ACC01653,Current,2024-12-21,Verified,28,Engineer,Medium,Low,654,120759,0
CUST01654,ACC01654,Savings,2022-11-07,Verified,37,Business,Low,Low,766,273853,0
CUST01655,ACC01655,Current,2024-09-02,Pending,48,Student,Low,Medium,780,374665,0
CUST01656,ACC01656,Savings,2024-09-15,Verified,52,Engineer,Medium,Medium,693,34838,0
CUST01657,ACC01657,Savings,2025-03-02,Verified,45,Teacher,High,Low,753,163182,0
CUST01658,ACC01658,Savings,2023-08-24,Pending,39,Freelancer,Medium,Medium,659,142920,0
CUST01659,ACC01659,Current,2023-05-22,Verified,31,Teacher,Medium,Low,828,216074,0
CUST01660,ACC01660,Current,2023-02-13,Verified,60,Freelancer,High,Low,823,37225,0
CUST01661,ACC01661,Current,2023-12-04,Verified,35,Freelancer,High,Medium,788,126699,0
CUST01662,ACC01662,Savings,2022-12-18,Verified,27,Student,Low,Low,776,189669,0
CUST01663,ACC01663,Current,2025-06-05,Pending,42,Student,High,Low,688,406331,0
CUST01664,ACC01664,Savings,2023-08-28,Verified,29,Freelancer,Low,Low,646,162560,0
CUST01665,ACC01665,Current,2022-03-06,Verified,63,Engineer,Low,Medium,698,25852,0
CUST01666,ACC01666,Savings,2022-07-14,Verified,18,Student,Medium,Low,603,82625,0
CUST01667,ACC01667,Savings,2024-05-31,Pending,37,Engineer,Medium,Low,838,177809,0
CUST01668,ACC01668,Savings,2024-01-21,Verified,59,Business,Medium,Medium,707,356960,0
CUST01669,ACC01669,Savings,2022-02-17,Verified,39,Teacher,Medium,Low,642,203839,0
CUST01670,ACC01670,Current,2023-10-31,Pending,55,Engineer,High,Low,721,205252,0
CUST01671,ACC01671,Savings,2025-06-05,Verified,34,Business,Medium,Medium,673,290963,0
CUST01672,ACC01672,Savings,2024-05-01,Verified,55,Student,High,Medium,683,98450,0
CUST01673,ACC01673,Current,2024-08-27,Verified,43,Freelancer,Medium,Low,655,431910,0
CUST01674,ACC01674,Savings,2022-07-23,Verified,25,Teacher,Medium,Medium,602,265858,0
CUST01675,ACC01675,Savings,2025-07-21,Verified,52,Engineer,Medium,Low,732,468037,0
CUST01676,ACC01676,Savings,2023-01-16,Pending,63,Engineer,Medium,Low,659,53902,0
CUST01677,ACC01677,Savings,2025-05-28,Pending,41,Engineer,Medium,Medium,739,323038,0
CUST01678,ACC01678,Savings,2024-12-12,Verified,29,Freelancer,High,Medium,735,301924,0
CUST01679,ACC01679,Current,2023-03-08,Pending,57,Unemployed,Medium,Medium,769,281699,0
CUST01680,ACC01680,Current,2024-06-10,Verified,49,Business,Low,Low,738,237487,0
CUST01681,ACC01681,Current,2025-04-10,Verified,22,Freelancer,High,Medium,640,431033,0
CUST01682,ACC01682,Savings,2025-08-15,Verified,40,Engineer,Medium,Low,787,184679,0
CUST01683,ACC01683,Savings,2024-03-12,Pending,25,Student,Medium,Medium,620,461502,0
CUST01684,ACC01684,Savings,2023-11-19,Verified,59,Freelancer,Low,Medium,817,432552,0
CUST01685,ACC01685,Current,2025-04-18,Verified,30,Teacher,High,Medium,766,47319,0
CUST01686,ACC01686,Current,2022-08-02,Pending,34,Teacher,High,Low,789,304126,0
CUST01687,ACC01687,Savings,2023-06-15,Verified,45,Student,High,Low,833,263765,0
CUST01688,ACC01688,Savings,2025-07-08,Verified,52,Freelancer,High,Low,706,112137,0
CUST01689,ACC01689,Current,2025-06-01,Pending,54,Student,Low,Low,706,422138,0
CUST01690,ACC01690,Current,2025-07-14,Verified,21,Engineer,High,Medium,796,296216,0
CUST01691,ACC01691,Savings,2022-11-25,Verified,62,Engineer,Low,Medium,755,81402,0
CUST01692,ACC01692,Current,2023-02-05,Verified,24,Business,Low,Medium,637,179019,0
CUST01693,ACC01693,Savings,2022-10-24,Verified,18,Business,Medium,Medium,634,96981,0
CUST01694,ACC01694,Savings,2024-02-01,Verified,62,Engineer,High,Low,677,77638,0
CUST01695,ACC01695,Savings,2023-07-27,Verified,55,Freelancer,High,Medium,823,165229,0
CUST01696,ACC01696,Current,2024-11-23,Verified,32,Student,High,Low,744,489101,0
