device_id,account_id,device_type,device_os,device_model,vpn_usage_flag,device_trust_score
D1069,A1472,Laptop,Android,type,False,0.9635546683904044
D614,A1473,Mobile,Android,despite,False,0.8212420964953099
D3299,A1474,Laptop,Windows,performance,False,0.7981099484689715
D1309,A1475,Mobile,Windows,serve,False,0.9002780156690754
D104,A1476,Laptop,iOS,operation,False,0.9423537825823776
D1062,A1477,Laptop,iOS,avoid,False,0.9286855404329847
D1590,A1478,Mobile,Windows,wind,False,0.9393440946575904
D2900,A1479,Mobile,iOS,idea,False,0.8306749944438798
D2975,A1480,Mobile,Windows,could,False,0.9453502648525065
D2189,A1481,Laptop,Windows,huge,False,0.7360627166111825
D1468,A1482,Laptop,Android,office,False,0.8633467293882549
D3443,A1483,Mobile,iOS,its,False,0.7017275981494364
D399,A1484,Laptop,Android,future,False,0.797375748970081
D3034,A1485,Laptop,Windows,natural,False,0.8099384604614194
D3310,A1486,Mobile,Windows,your,False,0.8188518074827766
D3684,A1487,Laptop,Windows,wind,False,0.9086401620069586
D365,A1488,Mobile,iOS,attention,False,0.8165674303811037
D914,A1489,Laptop,iOS,ok,False,0.8346080867867591
D3228,A1490,Laptop,iOS,like,False,0.7712632392622982
D1067,A1491,Laptop,iOS,let,False,0.811975537488802
D3486,A1492,Mobile,iOS,agreement,False,0.7681808881789454
D219,A1493,Mobile,iOS,fish,False,0.721958777130533
D3643,A1494,Mobile,Windows,study,False,0.8810345780144133
D490,A1495,Laptop,Windows,eight,False,0.9004638395665049
D1222,A1496,Laptop,Android,read,False,0.8858471038028843
D3566,A1497,Mobile,Android,most,False,0.8390482131401718
D820,A1498,Laptop,iOS,fast,False,0.813935734053769
D2332,A1499,Laptop,Android,north,False,0.9590000948715476
D1295,A1500,Mobile,Android,street,False,0.8557245355408654
D1997,A1501,Laptop,Windows,teach,False,0.8437545632889193
D724,A1502,Laptop,Windows,measure,False,0.7076926197419307
D237,A1503,Mobile,iOS,sing,False,0.8023743482878469
D1120,A1504,Mobile,Android,enough,False,0.8140586856357571
D2360,A1505,Mobile,iOS,even,False,0.8196468342690701
D3216,A1506,Mobile,Android,involve,False,0.8740517107681997
D2516,A1507,Laptop,Windows,light,False,0.8600807640180635
D1758,A1508,Laptop,iOS,national,False,0.8823715278380334
D3953,A1509,Laptop,iOS,treatment,False,0.9294649784626385
D19,A1510,Mobile,Windows,respond,False,0.943895721614828
D816,A1511,Laptop,Android,man,False,0.9154369228679483
D3653,A1512,Laptop,Windows,night,False,0.9866571087864804
D780,A1513,Mobile,Windows,probably,False,0.7054697748029084
D16,A1514,Mobile,Android,win,False,0.7587333957050638
D2840,A1515,Laptop,iOS,still,False,0.7022688624934426
D528,A1516,Mobile,iOS,opportunity,False,0.8942424142463808
D2061,A1517,Laptop,Android,radio,False,0.969409164684996
D267,A1518,Mobile,iOS,whom,False,0.7730446889728897
D3884,A1519,Laptop,iOS,management,False,0.978110363438892
D2981,A1520,Laptop,iOS,quality,False,0.7180802170868682
D3637,A1521,Mobile,iOS,himself,False,0.9803308080416543
D3692,A1522,Laptop,iOS,still,False,0.8054868061718903
D3072,A1523,Mobile,Android,economy,False,0.7304262485347649
D3883,A1524,Laptop,Android,she,False,0.8457615277558976
D935,A1525,Mobile,Windows,must,False,0.7770329703161524
D537,A1526,Mobile,Windows,first,False,0.7854618705885769
D89,A1527,Mobile,Android,hit,False,0.7921869894778859
D1501,A1528,Mobile,iOS,yard,False,0.940907769349799
D3590,A1529,Laptop,Windows,specific,False,0.8617483830025763
D2552,A1530,Mobile,Windows,goal,False,0.7933923097468011
D196,A1531,Mobile,Windows,control,False,0.8831001349932754
D3424,A1532,Mobile,Android,world,False,0.9148452022669581
D2825,A1533,Mobile,iOS,down,False,0.7817872002200601
D1819,A1534,Laptop,Android,time,False,0.8240647304576054
D2241,A1535,Laptop,iOS,ball,False,0.7365658280010843
D2874,A1536,Mobile,Android,serve,False,0.754344804860404
D2847,A1537,Mobile,iOS,candidate,False,0.9043353561894948
D1723,A1538,Mobile,Windows,decision,False,0.754431504308688
D2131,A1539,Laptop,Windows,maybe,False,0.857549015100118
D2480,A1540,Mobile,iOS,especially,False,0.9127138785167298
D3402,A1541,Mobile,Windows,note,False,0.7320630769284231
D2944,A1542,Mobile,iOS,future,False,0.8701936658886711
D466,A1543,Mobile,iOS,participant,False,0.7769688351104092
D813,A1544,Mobile,iOS,radio,False,0.9888780625712739
D3405,A1545,Mobile,iOS,range,False,0.8450636940159774
D2881,A1546,Laptop,iOS,career,False,0.9417977649325474
D656,A1547,Mobile,Windows,science,False,0.8650679626468785
D2033,A1548,Mobile,Windows,ever,False,0.7130237598564457
D3822,A1549,Laptop,iOS,work,False,0.8899454126782067
D960,A1550,Mobile,Android,wait,False,0.9854210026619972
D2751,A1551,Mobile,Android,this,False,0.8804835460438993
D3421,A1552,Laptop,Android,success,False,0.9457566578280371
D3888,A1553,Mobile,Windows,personal,False,0.9652619390045223
D307,A1554,Mobile,iOS,so,False,0.7684239315846797
D2639,A1555,Mobile,iOS,mention,False,0.763613451972468
D1212,A1556,Laptop,iOS,body,False,0.8832942966552975
D205,A1557,Mobile,Android,figure,False,0.8233085409420113
D3580,A1558,Mobile,iOS,suddenly,False,0.9519583908600161
D1475,A1559,Laptop,iOS,step,False,0.9700069370194033
D3025,A1560,Mobile,Android,happy,False,0.8060264137908154
D3486,A1561,Mobile,Android,per,False,0.7710611676923446
D3489,A1562,Mobile,Windows,forget,False,0.9341576545731585
D2650,A1563,Mobile,iOS,feel,False,0.7824418106644409
D1464,A1564,Laptop,Windows,thought,False,0.9467842955541035
D1098,A1565,Mobile,iOS,low,False,0.8271214760946288
D3338,A1566,Laptop,Android,better,False,0.9002649697874411
D466,A1567,Laptop,iOS,father,False,0.7286605941504004
D3941,A1568,Laptop,iOS,one,False,0.8871577974029718
D3423,A1569,Laptop,Windows,staff,False,0.8355303036211688
D3484,A1570,Laptop,iOS,rich,False,0.8759825389526422
D2657,A1571,Mobile,Android,investment,False,0.750404262323459
D542,A1572,Mobile,Android,process,False,0.9210621234832546
D424,A1573,Laptop,Windows,rather,False,0.9588391232629685
D1977,A1574,Laptop,Android,security,False,0.7650219400272327
D2503,A1575,Laptop,iOS,member,False,0.7287143666560485
D2504,A1576,Mobile,Windows,staff,False,0.7070915758139009
D3604,A1577,Mobile,iOS,under,False,0.8925914501329798
D3769,A1578,Laptop,Android,say,False,0.8821282108266342
D3635,A1579,Laptop,iOS,his,False,0.864009223814221
D188,A1580,Mobile,iOS,stock,False,0.7695841288347925
D2682,A1581,Laptop,Android,color,False,0.8172717987716543
D2885,A1582,Mobile,Windows,girl,False,0.8783429005558518
D3576,A1583,Laptop,Windows,far,False,0.8490300576577507
D2142,A1584,Mobile,iOS,choice,False,0.9963356560644662
D2710,A1585,Mobile,iOS,really,False,0.7409319257670199
D1416,A1586,Laptop,Android,through,False,0.9085433662142781
D3436,A1587,Mobile,Android,conference,False,0.8212956304312876
D2635,A1588,Mobile,Windows,crime,False,0.8284598844776844
D3476,A1589,Laptop,iOS,fish,False,0.9152793296974528
D3561,A1590,Mobile,Android,down,False,0.9077308453973109
D3077,A1591,Laptop,iOS,or,False,0.9973767981106565
D986,A1592,Laptop,iOS,you,False,0.7385182868362375
D206,A1593,Mobile,Windows,safe,False,0.7312328948152499
D2635,A1594,Laptop,iOS,hard,False,0.9173016451386223
D3346,A1595,Mobile,Android,both,False,0.8735160751019228
D1880,A1596,Laptop,Windows,worker,False,0.7822481999679417
D1835,A1597,Mobile,iOS,phone,False,0.7238258106966959
D1831,A1598,Laptop,Android,really,False,0.7256974748789291
D2037,A1599,Mobile,Android,school,False,0.9682572623992355
D1652,A1600,Laptop,Android,realize,False,0.7575601974156229
D2282,A1601,Mobile,Android,modern,False,0.7970114686346562
D3243,A1602,Laptop,Windows,industry,False,0.7679969206680963
D2303,A1603,Mobile,Windows,good,False,0.8064988917495812
D2750,A1604,Laptop,iOS,plant,False,0.7208271528238279
D1488,A1605,Mobile,Android,commercial,False,0.855717937272481
D3458,A1606,Laptop,iOS,easy,False,0.7202837690776644
D2294,A1607,Laptop,Windows,traditional,False,0.9401069523467085
D2691,A1608,Laptop,Windows,really,False,0.7701136245731299
D1853,A1609,Mobile,Android,many,False,0.8620035743813532
D3110,A1610,Mobile,Android,how,False,0.9640237262684375
D1398,A1611,Laptop,Windows,want,False,0.8952632107141583
D3950,A1612,Laptop,Windows,case,False,0.8598873359654006
D2138,A1613,Laptop,Windows,member,False,0.7973001259346126
D435,A1614,Mobile,Android,inside,False,0.7999005739174594
D2016,A1615,Mobile,Windows,else,False,0.900846086559457
D3041,A1616,Laptop,Android,media,False,0.9982418083663502
D1041,A1617,Mobile,Android,Democrat,False,0.8985517569548136
D494,A1618,Laptop,Android,wrong,False,0.8673350252110075
D1872,A1619,Mobile,Windows,real,False,0.9191951530717738
D1384,A1620,Mobile,iOS,history,False,0.8395616836851154
D190,A1621,Mobile,iOS,add,False,0.7180427027802355
D1873,A1622,Mobile,iOS,five,False,0.8686890447633729
D17,A1623,Mobile,Windows,different,False,0.9872875853516141
D3831,A1624,Laptop,Windows,car,False,0.7525908827072979
D1978,A1625,Mobile,Windows,material,False,0.9070014672461997
D2369,A1626,Mobile,Windows,serve,False,0.7602801065977169
D3339,A1627,Mobile,Android,wear,False,0.8607483053419244
D1586,A1628,Laptop,Windows,partner,False,0.7290029348940158
D3610,A1629,Laptop,iOS,out,False,0.8351112808774555
D2494,A1630,Mobile,iOS,site,False,0.9268489986685738
D1629,A1631,Laptop,iOS,audience,False,0.8042714572716946
D1854,A1632,Mobile,Android,party,False,0.8994735173461654
D1690,A1633,Laptop,Windows,family,False,0.9386349882369187
D2243,A1634,Laptop,Windows,detail,False,0.9781533458438358
D3018,A1635,Mobile,Android,red,False,0.770392624556636
D858,A1636,Laptop,Windows,toward,False,0.8197947747427924
D1414,A1637,Mobile,Windows,would,False,0.7457248039991252
D2662,A1638,Mobile,Windows,production,False,0.9977450506475125
D2222,A1639,Laptop,Windows,event,False,0.9781002903772886
D472,A1640,Laptop,Windows,mission,False,0.8619871390841678
D1967,A1641,Laptop,Windows,minute,False,0.9526099883129264
D3063,A1642,Laptop,iOS,box,False,0.8562873931816126
D3310,A1643,Mobile,Windows,tough,False,0.8870757064008279
D436,A1644,Mobile,iOS,end,False,0.726737329634805
D595,A1645,Mobile,Windows,have,False,0.9265811261490424
D231,A1646,Mobile,iOS,clearly,False,0.7383140450905704
D3072,A1647,Mobile,iOS,military,False,0.9478202890757585
D2799,A1648,Laptop,Android,one,False,0.9346084263011157
D3438,A1649,Mobile,Windows,last,False,0.9126234093228929
D3212,A1650,Laptop,Android,term,False,0.7108481141574285
D3086,A1651,Mobile,iOS,some,False,0.7909385067835986
D3334,A1652,Laptop,Android,until,False,0.7789337709732528
D2523,A1653,Mobile,Windows,bit,False,0.8080409222414557
D2650,A1654,Laptop,Android,may,False,0.7262928240291515
D2092,A1655,Laptop,Windows,decide,False,0.9810873469093189
D2721,A1656,Mobile,iOS,necessary,False,0.8661406722137128
D1587,A1657,Laptop,Windows,keep,False,0.7916572931974071
D1280,A1658,Mobile,Android,office,False,0.819094455122285
D3046,A1659,Laptop,Android,base,False,0.8341607621514506
D2541,A1660,Laptop,Android,address,False,0.8801783000081852
D3733,A1661,Laptop,Windows,pressure,False,0.8547038283089493
D2238,A1662,Mobile,Windows,crime,False,0.9758175919643253
D3949,A1663,Mobile,iOS,dinner,False,0.8490890448717491
D1838,A1664,Mobile,Windows,really,False,0.9976474044469938
D305,A1665,Mobile,Android,act,False,0.9554274873235287
D3010,A1666,Mobile,iOS,pass,False,0.7625531543072007
D166,A1667,Laptop,iOS,quite,False,0.9791785643931749
D2279,A1668,Laptop,Android,month,False,0.7349099193656428
D659,A1669,Laptop,Android,officer,False,0.9452349125473575
D1353,A1670,Laptop,Windows,speech,False,0.814186988042974
D3839,A1671,Mobile,Android,people,False,0.9633922961335208
D629,A1672,Laptop,Windows,grow,False,0.9604170070322351
D208,A1673,Laptop,iOS,bed,False,0.9417776200352863
D3235,A1674,Laptop,Android,American,False,0.9370091308921185
D3211,A1675,Laptop,Windows,entire,False,0.7914037417294122
D900,A1676,Mobile,Windows,debate,False,0.7242757849153756
D279,A1677,Mobile,iOS,contain,False,0.8208940536295484
D2224,A1678,Laptop,Android,break,False,0.7520573544959526
D1431,A1679,Mobile,Android,rest,False,0.9084853266707384
D2717,A1680,Laptop,iOS,great,False,0.8038299179613356
D1477,A1681,Laptop,Android,site,False,0.9926830602579745
D3892,A1682,Laptop,Windows,court,False,0.8922916232035996
D3373,A1683,Mobile,Android,front,False,0.9467441690903082
D2739,A1684,Laptop,iOS,force,False,0.7397574018225545
D984,A1685,Mobile,Android,spend,False,0.9586043446817867
D2795,A1686,Laptop,iOS,office,False,0.9768271571540184
D3751,A1687,Mobile,iOS,identify,False,0.8461185756456807
D1050,A1688,Laptop,Android,television,False,0.8818758813252932
D3732,A1689,Laptop,Windows,property,False,0.9294429402708986
D3288,A1690,Laptop,iOS,general,False,0.7524515881781237
D179,A1691,Laptop,Windows,good,False,0.8507698229390327
D788,A1692,Laptop,Windows,allow,False,0.8195989083316939
D337,A1693,Mobile,Android,medical,False,0.7439121976486747
D3979,A1694,Mobile,Windows,military,False,0.8102603266874594
D268,A1695,Mobile,Windows,deep,False,0.720451692815648
D2578,A1696,Mobile,Windows,produce,False,0.7077435720848461
D1737,A1697,Mobile,Android,later,False,0.7405498867464468
D2202,A1698,Laptop,Windows,school,False,0.9889345334767521
D3345,A1699,Mobile,Windows,prevent,False,0.864858860768505
D2810,A1700,Mobile,Android,discussion,False,0.989746648345966
D1880,A1701,Laptop,Android,election,False,0.8297493634990396
D358,A1702,Mobile,Android,better,False,0.7935448399255778
D729,A1703,Laptop,Windows,example,False,0.8518425588520733
D288,A1704,Mobile,iOS,spend,False,0.831853506589873
D1669,A1705,Laptop,iOS,treatment,False,0.7316994052785232
D2581,A1706,Laptop,iOS,effect,False,0.8922478944070619
D1295,A1707,Mobile,iOS,guess,False,0.7648114547528798
D2757,A1708,Mobile,Windows,public,False,0.8858763864693489
D24,A1709,Mobile,Windows,per,False,0.895060327719446
D2398,A1710,Mobile,Windows,read,False,0.7456074559385943
D3474,A1711,Mobile,iOS,ask,False,0.7184048881332004
D3801,A1712,Mobile,iOS,fine,False,0.9342284758205319
D3223,A1713,Laptop,Windows,able,False,0.837940127130796
D354,A1714,Laptop,iOS,successful,False,0.7174491386516427
D1562,A1715,Laptop,Windows,operation,False,0.9984598951509301
D126,A1716,Laptop,Android,bag,False,0.71733416829891
D2185,A1717,Mobile,Android,sign,False,0.908510568657566
D3058,A1718,Laptop,Windows,indicate,False,0.9951036775790241
D1208,A1719,Mobile,iOS,whom,False,0.7717540312647777
D2774,A1720,Laptop,Android,policy,False,0.7426748106061588
D2267,A1721,Mobile,Android,threat,False,0.7364154818267287
D171,A1722,Mobile,Windows,available,False,0.7909825442702786
D2443,A1723,Laptop,Windows,reveal,False,0.730313743303194
D2242,A1724,Mobile,iOS,Mrs,False,0.9076484025082395
D860,A1725,Laptop,Android,impact,False,0.7186875394390188
D1690,A1726,Mobile,Android,act,False,0.8528266384449369
D753,A1727,Mobile,Windows,anyone,False,0.9990090561558931
D3419,A1728,Laptop,Android,too,False,0.9441910808518057
D469,A1729,Mobile,Windows,gas,False,0.8845658314693032
D3275,A1730,Mobile,Windows,again,False,0.7918760862359835
D1889,A1731,Mobile,iOS,side,False,0.8871687508874915
D2751,A1732,Mobile,iOS,quickly,False,0.8581124391734954
D402,A1733,Mobile,Windows,exactly,False,0.8278250151671114
D2378,A1734,Laptop,iOS,decision,False,0.7392131130220598
D1462,A1735,Mobile,Windows,number,False,0.96598126457214
D2684,A1736,Mobile,Android,thank,False,0.8349353946463968
D1167,A1737,Mobile,Android,nearly,False,0.7583867535462295
D1301,A1738,Laptop,iOS,similar,False,0.8103278052631868
D1344,A1739,Laptop,Windows,claim,False,0.8242389257586781
D2392,A1740,Mobile,Windows,sound,False,0.9482613686700623
D2321,A1741,Laptop,iOS,beat,False,0.9200843141684206
D3926,A1742,Laptop,Android,visit,False,0.9307914680924019
D19,A1743,Laptop,Android,customer,False,0.7033093793285942
D3218,A1744,Mobile,Windows,race,False,0.8248461994539285
D3030,A1745,Laptop,iOS,camera,False,0.8444032454905971
D3441,A1746,Laptop,Android,everybody,False,0.705757683046917
D2783,A1747,Laptop,iOS,senior,False,0.7779439626235103
D1895,A1748,Laptop,iOS,particular,False,0.9280869469366405
D3173,A1749,Laptop,iOS,between,False,0.7411329117186997
D2259,A1750,Mobile,Android,involve,False,0.8605930394357775
D2644,A1751,Mobile,iOS,soon,False,0.7645605616051712
D3517,A1752,Mobile,Windows,practice,False,0.703636232393168
D804,A1753,Laptop,Windows,know,False,0.7723604372798624
D3630,A1754,Mobile,Windows,push,False,0.9927621264730162
D308,A1755,Mobile,Windows,back,False,0.9404611335648969
D2587,A1756,Mobile,Windows,model,False,0.98787299329631
D2371,A1757,Laptop,Windows,small,False,0.8463562131779088
D871,A1758,Mobile,Windows,never,False,0.732920859603251
D1067,A1759,Laptop,Windows,official,False,0.8643878466921079
D3175,A1760,Mobile,iOS,next,False,0.8363132003679883
D1607,A1761,Mobile,Windows,religious,False,0.9533071248218847
D3003,A1762,Laptop,Android,site,False,0.7294247742352733
D1903,A1763,Mobile,iOS,outside,False,0.8464723411065335
D1490,A1764,Mobile,Windows,parent,False,0.7450145994081953
D978,A1765,Mobile,Windows,medical,False,0.797402778067018
D574,A1766,Laptop,Android,technology,False,0.9212071232163399
D733,A1767,Mobile,Windows,tree,False,0.84280543881063
D2998,A1768,Laptop,iOS,area,False,0.8127664855437308
D165,A1769,Mobile,iOS,everyone,False,0.8183428835710106
D949,A1770,Mobile,iOS,produce,False,0.837834030521796
D1513,A1771,Mobile,Android,before,False,0.9355049631511171
D2738,A1772,Mobile,Windows,turn,False,0.9676254066820703
D3718,A1773,Laptop,iOS,radio,False,0.9866004059511785
D1923,A1774,Laptop,Android,suggest,False,0.9360710158765886
D163,A1775,Laptop,Android,summer,False,0.7946220687244038
D2882,A1776,Laptop,Windows,read,False,0.9064404118259626
D1078,A1777,Mobile,iOS,action,False,0.8312809372166176
D2677,A1778,Laptop,iOS,meeting,False,0.7764011866138153
D2407,A1779,Mobile,Windows,drop,False,0.9522614738277768
D1030,A1780,Laptop,Android,throw,False,0.7115279046886974
D2115,A1781,Laptop,iOS,cost,False,0.970528597640627
D3347,A1782,Laptop,iOS,none,False,0.8384432393874202
D3246,A1783,Laptop,Windows,change,False,0.8911604430424841
D27,A1784,Mobile,iOS,remember,False,0.8978061766617348
D678,A1785,Mobile,Android,glass,False,0.9685353222119609
D2107,A1786,Laptop,Android,foot,False,0.8910009046501621
D615,A1787,Mobile,Android,red,False,0.8841800754280185
D1483,A1788,Mobile,Windows,certain,False,0.719995612168207
D943,A1789,Laptop,iOS,discuss,False,0.8555224065835612
D2950,A1790,Mobile,iOS,leg,False,0.7450507002451124
D2765,A1791,Laptop,iOS,many,False,0.9212301306164457
D863,A1792,Mobile,Windows,let,False,0.8536665762438023
D3413,A1793,Laptop,Android,tree,False,0.904068333762506
D998,A1794,Mobile,Android,during,False,0.7125018701807152
D2349,A1795,Mobile,Android,trouble,False,0.725437604813741
D2578,A1796,Mobile,Windows,to,False,0.9148970164188046
D601,A1797,Mobile,Android,program,False,0.721625300799602
D1057,A1798,Mobile,Windows,up,False,0.7213770183295776
